Filename,Source,Link (if available),Arash's Scores,Maria's Scores,Color Saturation,Framing,Lighting,Clarity,Symmetry,Objective Score,ObjectiveClass,Objective Score Normalized,Maria's Scores Normalized,Random,Set
meadows15.jpg,flickr,https://www.flickr.com/photos/37065582@N06/28769697546/in/photolist-6TzfV3-VqsPAx-ej3HxP-f6Tu6g-Jd5bVT-XhcKos-gjy9Nc-82Qhq4-U54HoA-cfZetJ-chhbVC-MCfXZc-MG3RoR-HVsGe1-JycKky-tpYKQd-5pLP3V-n9bUZB-KHZW2Y-bVsena-wyheTk-cfZeof-f9cjMv-9Qvkwk-nZLAST-KQhdL3-f7Asnm-D92GqX-a3WUVL-EQAZvV-9DUt6D-cLcJAG-akdE3v-JfDgh1-9zMM9o-edg3tf-ovPYLW-HFgAf3-z38M9f-KkhWe1-4iXVno-sHNtNH-6qCVAo-6qCVrq-58RDuj-cQk8hL-ScAQPv-ey5CbM-6DupyK-74ciXB/,0.666666667,7,1,0,1,1,0,3,1,0.6,0.666666667,85,Train
meadows395.jpg,pixabay,https://pixabay.com/photos/pointed-flower-grass-nature-grasses-1420072/,0.333333333,4,1,0,1,1,0,3,1,0.6,0.333333333,86,Train
meadows8.jpg,flickr,https://www.flickr.com/photos/77411255@N07/27931404146/in/photolist-6TzfV3-VqsPAx-ej3HxP-f6Tu6g-Jd5bVT-XhcKos-gjy9Nc-82Qhq4-U54HoA-cfZetJ-chhbVC-MCfXZc-MG3RoR-HVsGe1-JycKky-tpYKQd-5pLP3V-n9bUZB-KHZW2Y-bVsena-wyheTk-cfZeof-f9cjMv-9Qvkwk-nZLAST-KQhdL3-f7Asnm-D92GqX-a3WUVL-EQAZvV-9DUt6D-cLcJAG-akdE3v-JfDgh1-9zMM9o-edg3tf-ovPYLW-HFgAf3-z38M9f-KkhWe1-4iXVno-sHNtNH-6qCVAo-6qCVrq-58RDuj-cQk8hL-ScAQPv-ey5CbM-6DupyK-74ciXB/,0.333333333,4,1,0,0,1,1,3,1,0.6,0.333333333,87,Train
meadows469.jpg,pixabay,https://pixabay.com/photos/wildflowers-meadow-tall-grass-817178/,0.666666667,7,1,0,1,1,0,3,1,0.6,0.666666667,88,Train
meadows143.jpg,unsplash,https://unsplash.com/photos/jr7bl8PVOfw,0.333333333,4,0,0,0,1,1,2,0,0.4,0.333333333,89,Train
meadows114.jpg,unsplash,https://unsplash.com/photos/-By1_DpPsBk,0.222222222,3,0,0,0,1,0,1,0,0.2,0.222222222,90,Train
meadows82.jpg,flickr,https://www.flickr.com/photos/61493251@N05/7610964232/in/photolist-d7nVUw-r9KaWU-LACaMu-LScWTt-nrER99-uVzc1Y-o2TGBZ-CycvUi-r4uZH4-cMA3hy-cFuVFN-u5bWGQ-buqn7C-eC7yJz-aVrZnX-zBnxqG-q4gYna-eyUBAk-s955dH-aMRPsc-fWxTax-cqWwbW-pcs11R-r3EmzT-foBHsP-s27Mp3-7K1Aor-cAybvf-bxRKeG-4gPU3E-cLWpa7-KM8S5S-neDcJX-FBivnA-bvbm4U-KnP5Fe-rUTiKi-PTQ1ja-umBgUH-fAJTUP-o9EE2t-nchtB7-qbvq9z-HwdeoK-cZLvB9-pTomtA-uBsTtu-pKmb9N-anK8yT-eTGDqq/,0.333333333,4,1,0,0,1,0,2,0,0.4,0.333333333,91,Train
meadows292.jpg,unsplash,https://unsplash.com/photos/HlROCjDQm9A,0.333333333,4,1,0,1,1,0,3,1,0.6,0.333333333,92,Train
meadows458.jpg,pixabay,https://pixabay.com/illustrations/flower-meadow-colorful-cornflowers-2509889/,0.333333333,4,0,0,0,1,0,1,0,0.2,0.333333333,93,Train
meadows441.jpg,pixabay,https://pixabay.com/photos/dandelion-flowers-seeds-meadow-5161516/,0.333333333,4,1,0,1,1,0,3,1,0.6,0.333333333,94,Train
meadows191.jpg,unsplash,https://unsplash.com/photos/ljTvnaeQ84E,0.333333333,4,1,1,1,1,0,4,1,0.8,0.333333333,95,Train
meadows256.jpg,unsplash,https://unsplash.com/photos/6LJqVhPtjEU,0.777777778,8,1,0,1,1,0,3,1,0.6,0.777777778,96,Train
meadows465.jpg,pixabay,https://pixabay.com/photos/mountains-landscape-nature-sky-4366770/,0.555555556,6,0,1,1,1,0,3,1,0.6,0.555555556,97,Train
meadows443.jpg,pixabay,https://pixabay.com/photos/lavender-sunbeam-lavender-field-3118882/,0.888888889,9,0,0,1,1,0,2,0,0.4,0.888888889,98,Train
meadows312.jpg,pexels,https://www.pexels.com/photo/macro-shot-photography-of-purple-plants-under-sunny-sky-during-daytime-139396/,0.555555556,6,1,0,1,1,1,4,1,0.8,0.555555556,99,Train
meadows71.jpg,flickr,https://www.flickr.com/photos/rambynas/5812260481/in/photolist-o3zc7-objLKu-JCgUQS-tEZ29L-eNgfWw-f6TtZ2-JfB9gq-QYrsdn-o9BKJf-GCaSBS-jSRvTi-myU9GP-HMtE3f-7T2z3x-2n8zT2-Q82oQ-Ngjk1H-8enUew-rDx8B-akUrKh-8sn6ez-8adtGr-WEdbmi-rF3AXz-Kkcewu-szeSbP-8ekBRV-QqjcuU-mLpzFc-Fnp1og-72fqfX-o2jTAR-KGCDRY-vLUmHE-hKRLN-yHqo3r-EgMamq-FKUNa5-JNeThC-9RBmxB-G1QzTj-sqzWZx-HpVs5z-HL7DtK-akUs8C-tTW5KH-yPB1Lr-ongUVG-WT8Adw-xegJEb/,0.555555556,6,1,0,1,1,1,4,1,0.8,0.555555556,100,Train
meadows33.jpg,flickr,https://www.flickr.com/photos/gcwest/2838673926/in/photolist-5iCk2v-usazf9-akdDyB-6cjEi9-5jQWRU-eH7LBD-FSSEUW-evCbN8-a8G3zo-auG8yV-bVuWNk-5jMg3M-H1QWRE-G8CzY3-2Xi7hu-S1uLa-6DuovR-e27EBf-vBJxzc-nSoELv-4N2ke2-daW4n7-gKz6y-PXwpN-tQivkp-4YZVUw-a1evUA-fKZiH-cwrzvS-cVrmAJ-5gPGwo-suy3xD-cqWHby-exZUjs-nb3mzt-MWoBcN-C56vbK-6uv9b2-2GoR1-3CGr4-peMefW-LxvZrC-8YE9oc-g7u6sY-vCqxjE-85Apj2-Kn4GJq-vHpaa4-cyZpQA-JgD4Hs/,0.222222222,3,0,1,0,0,0,1,0,0.2,0.222222222,101,Train
meadows499.jpg,pixabay,https://pixabay.com/photos/landscape-sunset-panorama-nature-3088508/,0.777777778,8,0,0,1,1,0,2,0,0.4,0.777777778,102,Train
meadows168.jpg,unsplash,https://unsplash.com/photos/0PxZUDLIREk,0.666666667,7,1,0,1,1,0,3,1,0.6,0.666666667,103,Train
meadows130.jpg,unsplash,https://unsplash.com/photos/Zao_ZsHQrCM,0.111111111,2,0,0,0,0,1,1,0,0.2,0.111111111,104,Train
meadows205.jpg,unsplash,https://unsplash.com/photos/fU2gh87jAw0,0.444444444,5,0,0,1,0,0,1,0,0.2,0.444444444,105,Train
meadows135.jpg,unsplash,https://unsplash.com/photos/y6MGRgpsnPQ,0.222222222,3,0,0,1,0,0,1,0,0.2,0.222222222,106,Train
meadows345.jpg,flickr,https://www.flickr.com/photos/b-o-k/7128365401/in/photolist-Vc7D1Y-vBRtZ9-aggsH2-HEXdCE-aRnpy4-5iFYN8-Jd4zsi-4YdwLW-pPzcxb-7u3k7z-bRUJFK-6dKAQX-9un39U-6Dyz2q-JbwJDS-HU4Jom-24GY2U-cMjwmU-tnYz6k-88mVq1-eNnSYT-5FCYdu-MzKZN-ekYutv-Q8pu8-9Xv1TJ-4NYiuF-vEuuSX-npDnjR-LACabQ-DYrv9S-f7x5xT-GM845e-Mt2Qj-npUAyq-9LH9ZS-aGSxuR-JnQSDa-9LEn2n-o1ADFc-af7fgS-qsYyDA-nJ86k2-9XvWYS-5iCk2v-jksKVv-tcFkys-2Xi7hu-usazf9-8ZUeso/,0.555555556,6,1,0,1,1,1,4,1,0.8,0.555555556,107,Train
meadows272.jpg,unsplash,https://unsplash.com/photos/qJ6fzppb39Y,0.222222222,3,0,1,1,1,0,3,1,0.6,0.222222222,108,Train
meadows190.jpg,unsplash,https://unsplash.com/photos/nDlR5_YlXpk,0.222222222,3,0,1,0,1,0,2,0,0.4,0.222222222,109,Train
meadows355.jpg,flickr,https://www.flickr.com/photos/bangbyalexyork/5878922672/in/photolist-Vc7D1Y-vBRtZ9-aggsH2-HEXdCE-aRnpy4-5iFYN8-Jd4zsi-4YdwLW-pPzcxb-7u3k7z-bRUJFK-6dKAQX-9un39U-6Dyz2q-JbwJDS-HU4Jom-24GY2U-cMjwmU-tnYz6k-88mVq1-eNnSYT-5FCYdu-MzKZN-ekYutv-Q8pu8-9Xv1TJ-4NYiuF-vEuuSX-npDnjR-LACabQ-DYrv9S-f7x5xT-GM845e-Mt2Qj-npUAyq-9LH9ZS-aGSxuR-JnQSDa-9LEn2n-o1ADFc-af7fgS-qsYyDA-nJ86k2-9XvWYS-5iCk2v-jksKVv-tcFkys-2Xi7hu-usazf9-8ZUeso/,0.333333333,4,1,0,1,1,0,3,1,0.6,0.333333333,110,Train
meadows430.jpg,pixabay,https://pixabay.com/photos/flowers-flower-meadow-nature-meadow-3383031/,0.333333333,4,1,0,1,1,0,3,1,0.6,0.333333333,111,Train
meadows124.jpg,unsplash,https://unsplash.com/photos/cjvHM7GqzQg,0.666666667,7,1,0,1,1,0,3,1,0.6,0.666666667,112,Train
meadows40.jpg,flickr,https://www.flickr.com/photos/lapstrake/26920177400/in/photolist-5iCk2v-usazf9-akdDyB-6cjEi9-5jQWRU-eH7LBD-FSSEUW-evCbN8-a8G3zo-auG8yV-bVuWNk-5jMg3M-H1QWRE-G8CzY3-2Xi7hu-S1uLa-6DuovR-e27EBf-vBJxzc-nSoELv-4N2ke2-daW4n7-gKz6y-PXwpN-tQivkp-4YZVUw-a1evUA-fKZiH-cwrzvS-cVrmAJ-5gPGwo-suy3xD-cqWHby-exZUjs-nb3mzt-MWoBcN-C56vbK-6uv9b2-2GoR1-3CGr4-peMefW-LxvZrC-8YE9oc-g7u6sY-vCqxjE-85Apj2-Kn4GJq-vHpaa4-cyZpQA-JgD4Hs/,0.333333333,4,1,0,0,0,0,1,0,0.2,0.333333333,113,Train
meadows407.jpg,pixabay,https://pixabay.com/photos/meadow-flowers-spread-2153223/,0.222222222,3,0,1,1,1,0,3,1,0.6,0.222222222,114,Train
meadows12.jpg,flickr,https://www.flickr.com/photos/tr7vsh/7168459839/in/photolist-6TzfV3-VqsPAx-ej3HxP-f6Tu6g-Jd5bVT-XhcKos-gjy9Nc-82Qhq4-U54HoA-cfZetJ-chhbVC-MCfXZc-MG3RoR-HVsGe1-JycKky-tpYKQd-5pLP3V-n9bUZB-KHZW2Y-bVsena-wyheTk-cfZeof-f9cjMv-9Qvkwk-nZLAST-KQhdL3-f7Asnm-D92GqX-a3WUVL-EQAZvV-9DUt6D-cLcJAG-akdE3v-JfDgh1-9zMM9o-edg3tf-ovPYLW-HFgAf3-z38M9f-KkhWe1-4iXVno-sHNtNH-6qCVAo-6qCVrq-58RDuj-cQk8hL-ScAQPv-ey5CbM-6DupyK-74ciXB/,0.555555556,6,1,0,1,0,1,3,1,0.6,0.555555556,115,Train
meadows463.jpg,pixabay,https://pixabay.com/photos/meadow-butterfly-grass-spring-mood-4136257/,0.333333333,4,1,0,1,0,0,2,0,0.4,0.333333333,116,Train
meadows456.jpg,pixabay,https://pixabay.com/photos/forget-me-not-flowers-blue-meadow-4178247/,0.666666667,7,1,0,1,1,0,3,1,0.6,0.666666667,117,Train
meadows67.jpg,flickr,https://www.flickr.com/photos/cpalmatier/4892841231/in/photolist-o3zc7-objLKu-JCgUQS-tEZ29L-eNgfWw-f6TtZ2-JfB9gq-QYrsdn-o9BKJf-GCaSBS-jSRvTi-myU9GP-HMtE3f-7T2z3x-2n8zT2-Q82oQ-Ngjk1H-8enUew-rDx8B-akUrKh-8sn6ez-8adtGr-WEdbmi-rF3AXz-Kkcewu-szeSbP-8ekBRV-QqjcuU-mLpzFc-Fnp1og-72fqfX-o2jTAR-KGCDRY-vLUmHE-hKRLN-yHqo3r-EgMamq-FKUNa5-JNeThC-9RBmxB-G1QzTj-sqzWZx-HpVs5z-HL7DtK-akUs8C-tTW5KH-yPB1Lr-ongUVG-WT8Adw-xegJEb/,0.111111111,2,1,0,0,0,1,2,0,0.4,0.111111111,118,Train
meadows7.jpg,flickr,https://www.flickr.com/photos/133754632@N07/29989270785/in/photolist-6TzfV3-VqsPAx-ej3HxP-f6Tu6g-Jd5bVT-XhcKos-gjy9Nc-82Qhq4-U54HoA-cfZetJ-chhbVC-MCfXZc-MG3RoR-HVsGe1-JycKky-tpYKQd-5pLP3V-n9bUZB-KHZW2Y-bVsena-wyheTk-cfZeof-f9cjMv-9Qvkwk-nZLAST-KQhdL3-f7Asnm-D92GqX-a3WUVL-EQAZvV-9DUt6D-cLcJAG-akdE3v-JfDgh1-9zMM9o-edg3tf-ovPYLW-HFgAf3-z38M9f-KkhWe1-4iXVno-sHNtNH-6qCVAo-6qCVrq-58RDuj-cQk8hL-ScAQPv-ey5CbM-6DupyK-74ciXB/,0.222222222,3,0,1,0,1,0,2,0,0.4,0.222222222,119,Train
meadows150.jpg,unsplash,https://unsplash.com/photos/DD4QXxCN3yk,0.555555556,6,1,1,1,1,0,4,1,0.8,0.555555556,120,Train
meadows227.jpg,unsplash,https://unsplash.com/photos/Gi1sQnqDusw,0.333333333,4,0,1,1,1,0,3,1,0.6,0.333333333,121,Train
meadows203.jpg,unsplash,https://unsplash.com/photos/CygBtZuDlL8,0.444444444,5,1,0,1,1,0,3,1,0.6,0.444444444,122,Train
meadows65.jpg,flickr,https://www.flickr.com/photos/theotherdan/290236269/in/photolist-o3zc7-objLKu-JCgUQS-tEZ29L-eNgfWw-f6TtZ2-JfB9gq-QYrsdn-o9BKJf-GCaSBS-jSRvTi-myU9GP-HMtE3f-7T2z3x-2n8zT2-Q82oQ-Ngjk1H-8enUew-rDx8B-akUrKh-8sn6ez-8adtGr-WEdbmi-rF3AXz-Kkcewu-szeSbP-8ekBRV-QqjcuU-mLpzFc-Fnp1og-72fqfX-o2jTAR-KGCDRY-vLUmHE-hKRLN-yHqo3r-EgMamq-FKUNa5-JNeThC-9RBmxB-G1QzTj-sqzWZx-HpVs5z-HL7DtK-akUs8C-tTW5KH-yPB1Lr-ongUVG-WT8Adw-xegJEb/,0.222222222,3,0,0,0,0,0,0,0,0,0.222222222,123,Train
meadows431.jpg,pixabay,https://pixabay.com/photos/sunset-field-nature-meadow-sun-731307/,0.555555556,6,0,1,0,0,0,1,0,0.2,0.555555556,124,Train
meadows364.jpg,flickr,https://www.flickr.com/photos/woodmatthewsphotographs/4818075799/in/photolist-aWD4C4-p3hyX3-HNzXFz-4NsjUc-ybH5Cv-6CUkCU-6rNpqx-5VBkZQ-6QSr4K-2JPoV1-Vxmzmp-5vNCsU-9XbsQp-d869wh-6DyyhA-6LQyMp-t9ga9g-adUU2n-HNtAP1-nrX35t-yRPdA-NSe7U-2FmoSJ-6er6yf-6emW2x-tBDeE8-g4zwsy-qd69bW-6FjLwE-doMgB-HVZP6y-a2D6pE-eNnKMR-uVyKsW-fjocYf-f8NYtx-9FL56p-KpwgB5-nUfBDW-XCkv9o-nhwLQ1-uQ9TDN-8kKU5p-akRCUR-KX5FJ3-JqxaAq-X74QkQ-dvzZ5A-7T2z3x-Ke3Mao/,0.222222222,3,0,0,0,1,0,1,0,0.2,0.222222222,125,Train
meadows425.jpg,pixabay,https://pixabay.com/photos/summer-dandelion-nature-flower-2120023/,0.666666667,7,1,0,1,1,0,3,1,0.6,0.666666667,126,Train
meadows263.jpg,unsplash,https://unsplash.com/photos/bkmgg-qNzXU,0.555555556,6,1,0,1,1,0,3,1,0.6,0.555555556,127,Train
meadows166.jpg,unsplash,https://unsplash.com/photos/1TFKuRU0l8Y,0.555555556,6,1,0,0,1,0,2,0,0.4,0.555555556,128,Train
meadows333.jpg,flickr,https://www.flickr.com/photos/27469793@N08/19469933403/in/photolist-4NYiuF-vEuuSX-npDnjR-LACabQ-DYrv9S-f7x5xT-GM845e-Mt2Qj-npUAyq-9LH9ZS-aGSxuR-9LEn2n-JnQSDa-o1ADFc-af7fgS-qsYyDA-nJ86k2-9XvWYS-5iCk2v-jksKVv-tcFkys-2Xi7hu-usazf9-akdDyB-wkzb2D-G8CzY3-S1uLa-6DuovR-e27EBf-vBJxzc-nSoELv-4N2ke2-daW4n7-gKz6y-6cjEi9-PXwpN-evCbN8-FSSEUW-5jQWRU-eH7LBD-suy3xD-tQivkp-4YZVUw-a1evUA-cwrzvS-fKZiH-a8G3zo-bVuWNk-cVrmAJ-5gPGwo/,0.333333333,4,0,0,0,1,0,1,0,0.2,0.333333333,129,Train
meadows159.jpg,unsplash,https://unsplash.com/photos/qYzQjxsvknU,0.444444444,5,1,0,1,1,1,4,1,0.8,0.444444444,130,Train
meadows59.jpg,flickr,https://www.flickr.com/photos/webdoc/9056173738/in/photolist-o3zc7-objLKu-JCgUQS-tEZ29L-eNgfWw-f6TtZ2-JfB9gq-QYrsdn-o9BKJf-GCaSBS-jSRvTi-myU9GP-HMtE3f-7T2z3x-2n8zT2-Q82oQ-Ngjk1H-8enUew-rDx8B-akUrKh-8sn6ez-8adtGr-WEdbmi-rF3AXz-Kkcewu-szeSbP-8ekBRV-QqjcuU-mLpzFc-Fnp1og-72fqfX-o2jTAR-KGCDRY-vLUmHE-hKRLN-yHqo3r-EgMamq-FKUNa5-JNeThC-9RBmxB-G1QzTj-sqzWZx-HpVs5z-HL7DtK-akUs8C-tTW5KH-yPB1Lr-ongUVG-WT8Adw-xegJEb/,0.111111111,2,0,1,1,1,1,4,1,0.8,0.111111111,131,Train
meadows170.jpg,unsplash,https://unsplash.com/photos/DhkO9wC97os,0.666666667,7,1,0,1,1,0,3,1,0.6,0.666666667,132,Train
meadows171.jpg,unsplash,https://unsplash.com/photos/-F5ik109zfU,0.555555556,6,1,1,1,1,0,4,1,0.8,0.555555556,133,Train
meadows249.jpg,unsplash,https://unsplash.com/photos/xgTzpL2iAxo,0.555555556,6,0,1,0,1,0,2,0,0.4,0.555555556,134,Train
meadows186.jpg,unsplash,https://unsplash.com/photos/4IhRv2utrFs,0.444444444,5,1,0,1,0,0,2,0,0.4,0.444444444,135,Train
meadows6.jpg,flickr,https://www.flickr.com/photos/144818418@N02/29946368321/in/photolist-6TzfV3-VqsPAx-ej3HxP-f6Tu6g-Jd5bVT-XhcKos-gjy9Nc-82Qhq4-U54HoA-cfZetJ-chhbVC-MCfXZc-MG3RoR-HVsGe1-JycKky-tpYKQd-5pLP3V-n9bUZB-KHZW2Y-bVsena-wyheTk-cfZeof-f9cjMv-9Qvkwk-nZLAST-KQhdL3-f7Asnm-D92GqX-a3WUVL-EQAZvV-9DUt6D-cLcJAG-akdE3v-JfDgh1-9zMM9o-edg3tf-ovPYLW-HFgAf3-z38M9f-KkhWe1-4iXVno-sHNtNH-6qCVAo-6qCVrq-58RDuj-cQk8hL-ScAQPv-ey5CbM-6DupyK-74ciXB/,0.444444444,5,1,1,1,1,0,4,1,0.8,0.444444444,136,Train
meadows160.jpg,unsplash,https://unsplash.com/photos/2sHkNyP4CgU,0.222222222,3,0,0,1,1,0,2,0,0.4,0.222222222,137,Train
meadows229.jpg,unsplash,https://unsplash.com/photos/KmrkQRSsAIM,0.666666667,7,0,0,1,1,0,2,0,0.4,0.666666667,138,Train
meadows77.jpg,flickr,https://www.flickr.com/photos/harryshots/23993218341/in/photolist-d7nVUw-r9KaWU-LACaMu-LScWTt-nrER99-uVzc1Y-o2TGBZ-CycvUi-r4uZH4-cMA3hy-cFuVFN-u5bWGQ-buqn7C-eC7yJz-aVrZnX-zBnxqG-q4gYna-eyUBAk-s955dH-aMRPsc-fWxTax-cqWwbW-pcs11R-r3EmzT-foBHsP-s27Mp3-7K1Aor-cAybvf-bxRKeG-4gPU3E-cLWpa7-KM8S5S-neDcJX-FBivnA-bvbm4U-KnP5Fe-rUTiKi-PTQ1ja-umBgUH-fAJTUP-o9EE2t-nchtB7-qbvq9z-HwdeoK-cZLvB9-pTomtA-uBsTtu-pKmb9N-anK8yT-eTGDqq/,0.111111111,2,0,1,0,1,1,3,1,0.6,0.111111111,139,Train
meadows321.jpg,flickr,https://www.flickr.com/photos/sanodi/34048107944/in/photolist-HNzXFz-D92GqX-JqxaAq-JrfyHs-BQXQgz-PTQ1ja-JSHWSd-TrRRAm-VmVmQG-XCkv9o-TV2f3K-E6uMbg-GTFWfH-QxHcZE-G8EAt3-Mz1JzS-KpePn8-FSSEUW-UJmdo3-sEKSii-QRiMoo-NDZfb6-VPefEa-PLCMKw-XhcKos-XSH8kE-VGXypE-Vxmzmp-LaAjwg-vLUmHE-v63raA-vv2APv-FwDS5u-LL5Cb-2jZvYuw-Hqupzi-wkzb2D-o2QnqB-58NVRh-JKjP2f-H61Xby-2jjgMG7-5YNZUv-rcbWHP-TSHsgS-V19Srd-HU1AKw-FFJD7D-HpVs5z-sHNtNH/,0.333333333,4,1,1,1,1,0,4,1,0.8,0.333333333,140,Train
meadows266.jpg,unsplash,https://unsplash.com/photos/pH-jZ4-l9PE,0.333333333,4,1,0,1,1,0,3,1,0.6,0.333333333,141,Train
meadows451.jpg,pixabay,https://pixabay.com/photos/crocus-spring-flowers-bloom-meadow-4851627/,0.555555556,6,1,0,1,1,1,4,1,0.8,0.555555556,142,Train
meadows366.jpg,pixabay,https://pixabay.com/photos/sunset-poppies-field-red-poppies-815270/,0.888888889,9,1,0,1,1,1,4,1,0.8,0.888888889,143,Train
meadows318.jpg,flickr,https://www.flickr.com/photos/149815099@N03/31353871856/in/photolist-HNzXFz-D92GqX-JqxaAq-JrfyHs-BQXQgz-PTQ1ja-JSHWSd-TrRRAm-VmVmQG-XCkv9o-TV2f3K-E6uMbg-GTFWfH-QxHcZE-G8EAt3-Mz1JzS-KpePn8-FSSEUW-UJmdo3-sEKSii-QRiMoo-NDZfb6-VPefEa-PLCMKw-XhcKos-XSH8kE-VGXypE-Vxmzmp-LaAjwg-vLUmHE-v63raA-vv2APv-FwDS5u-LL5Cb-2jZvYuw-Hqupzi-wkzb2D-o2QnqB-58NVRh-JKjP2f-H61Xby-2jjgMG7-5YNZUv-rcbWHP-TSHsgS-V19Srd-HU1AKw-FFJD7D-HpVs5z-sHNtNH/,0.222222222,3,1,0,1,1,0,3,1,0.6,0.222222222,144,Train
meadows112.jpg,unsplash,https://unsplash.com/photos/9xqalG4kme0,0.333333333,4,1,0,0,1,0,2,0,0.4,0.333333333,145,Train
meadows34.jpg,flickr,https://www.flickr.com/photos/joannarb2009/26173625254/in/photolist-5iCk2v-usazf9-akdDyB-6cjEi9-5jQWRU-eH7LBD-FSSEUW-evCbN8-a8G3zo-auG8yV-bVuWNk-5jMg3M-H1QWRE-G8CzY3-2Xi7hu-S1uLa-6DuovR-e27EBf-vBJxzc-nSoELv-4N2ke2-daW4n7-gKz6y-PXwpN-tQivkp-4YZVUw-a1evUA-fKZiH-cwrzvS-cVrmAJ-5gPGwo-suy3xD-cqWHby-exZUjs-nb3mzt-MWoBcN-C56vbK-6uv9b2-2GoR1-3CGr4-peMefW-LxvZrC-8YE9oc-g7u6sY-vCqxjE-85Apj2-Kn4GJq-vHpaa4-cyZpQA-JgD4Hs/,0.333333333,4,1,0,0,0,1,2,0,0.4,0.333333333,146,Train
meadows18.jpg,flickr,https://www.flickr.com/photos/kbeads/5679801475/in/photolist-6TzfV3-VqsPAx-ej3HxP-f6Tu6g-Jd5bVT-XhcKos-gjy9Nc-82Qhq4-U54HoA-cfZetJ-chhbVC-MCfXZc-MG3RoR-HVsGe1-JycKky-tpYKQd-5pLP3V-n9bUZB-KHZW2Y-bVsena-wyheTk-cfZeof-f9cjMv-9Qvkwk-nZLAST-KQhdL3-f7Asnm-D92GqX-a3WUVL-EQAZvV-9DUt6D-cLcJAG-akdE3v-JfDgh1-9zMM9o-edg3tf-ovPYLW-HFgAf3-z38M9f-KkhWe1-4iXVno-sHNtNH-6qCVAo-6qCVrq-58RDuj-cQk8hL-ScAQPv-ey5CbM-6DupyK-74ciXB/,0.555555556,6,1,0,1,1,0,3,1,0.6,0.555555556,147,Train
meadows75.jpg,flickr,https://www.flickr.com/photos/bill-clark1/7948458882/in/photolist-d7nVUw-r9KaWU-LACaMu-LScWTt-nrER99-uVzc1Y-o2TGBZ-CycvUi-r4uZH4-cMA3hy-cFuVFN-u5bWGQ-buqn7C-eC7yJz-aVrZnX-zBnxqG-q4gYna-eyUBAk-s955dH-aMRPsc-fWxTax-cqWwbW-pcs11R-r3EmzT-foBHsP-s27Mp3-7K1Aor-cAybvf-bxRKeG-4gPU3E-cLWpa7-KM8S5S-neDcJX-FBivnA-bvbm4U-KnP5Fe-rUTiKi-PTQ1ja-umBgUH-fAJTUP-o9EE2t-nchtB7-qbvq9z-HwdeoK-cZLvB9-pTomtA-uBsTtu-pKmb9N-anK8yT-eTGDqq,0.444444444,5,1,0,1,1,1,4,1,0.8,0.444444444,148,Train
meadows337.jpg,flickr,https://www.flickr.com/photos/j33pman/5756809828/in/photolist-4NYiuF-vEuuSX-npDnjR-LACabQ-DYrv9S-f7x5xT-GM845e-Mt2Qj-npUAyq-9LH9ZS-aGSxuR-9LEn2n-JnQSDa-o1ADFc-af7fgS-qsYyDA-nJ86k2-9XvWYS-5iCk2v-jksKVv-tcFkys-2Xi7hu-usazf9-akdDyB-wkzb2D-G8CzY3-S1uLa-6DuovR-e27EBf-vBJxzc-nSoELv-4N2ke2-daW4n7-gKz6y-6cjEi9-PXwpN-evCbN8-FSSEUW-5jQWRU-eH7LBD-suy3xD-tQivkp-4YZVUw-a1evUA-cwrzvS-fKZiH-a8G3zo-bVuWNk-cVrmAJ-5gPGwo/,0.111111111,2,1,1,0,1,0,3,1,0.6,0.111111111,149,Train
meadows3.jpg,flickr,https://www.flickr.com/photos/61711720@N03/27703599421/in/photolist-6TzfV3-VqsPAx-ej3HxP-f6Tu6g-Jd5bVT-XhcKos-gjy9Nc-82Qhq4-U54HoA-cfZetJ-chhbVC-MCfXZc-MG3RoR-HVsGe1-JycKky-tpYKQd-5pLP3V-n9bUZB-KHZW2Y-bVsena-wyheTk-cfZeof-f9cjMv-9Qvkwk-nZLAST-KQhdL3-f7Asnm-D92GqX-a3WUVL-EQAZvV-9DUt6D-cLcJAG-akdE3v-JfDgh1-9zMM9o-edg3tf-ovPYLW-HFgAf3-z38M9f-KkhWe1-4iXVno-sHNtNH-6qCVAo-6qCVrq-58RDuj-cQk8hL-ScAQPv-ey5CbM-6DupyK-74ciXB/,0.555555556,6,1,0,1,1,0,3,1,0.6,0.555555556,150,Train
meadows406.jpg,pixabay,https://pixabay.com/photos/meadow-flowers-flower-meadow-spring-3383969/,0.222222222,3,0,0,1,0,0,1,0,0.2,0.222222222,151,Train
meadows250.jpg,unsplash,https://unsplash.com/photos/jeXs6JrgQ1c,0.444444444,5,1,0,1,1,0,3,1,0.6,0.444444444,152,Train
meadows330.jpg,pixabay,https://pixabay.com/photos/dandelion-meadow-dandelion-meadow-3381676/,0.333333333,4,1,1,1,1,0,4,1,0.8,0.333333333,153,Train
meadows384.jpg,pixabay,https://pixabay.com/photos/field-nature-meadow-grass-flowers-2309468/,0.444444444,5,0,0,1,1,0,2,0,0.4,0.444444444,154,Train
meadows306.jpg,pexels,https://www.pexels.com/photo/blue-white-and-red-poppy-flower-field-712876/,0.444444444,5,0,0,1,1,0,2,0,0.4,0.444444444,155,Train
meadows199.jpg,unsplash,https://unsplash.com/photos/ukN7C7LvQoA,0.333333333,4,1,0,1,1,0,3,1,0.6,0.333333333,156,Train
